scenario,Simulation,totalInfections_1,totalInfections_2,totalInfections_3,totalInfections_4,totalInfections_5,totalInfections_6,totalInfections_7,totalInfections_8,totalInfections_9,totalInfections_10,totalInfections_11,totalInfections_12,totalInfections_13,totalInfections_14,totalInfections_15,totalInfections_16,totalFirstInfections_1,totalFirstInfections_2,totalFirstInfections_3,totalFirstInfections_4,totalFirstInfections_5,totalFirstInfections_6,totalFirstInfections_7,totalFirstInfections_8,totalFirstInfections_9,totalFirstInfections_10,totalFirstInfections_11,totalFirstInfections_12,totalFirstInfections_13,totalFirstInfections_14,totalFirstInfections_15,totalFirstInfections_16,totalAdmissions_1,totalAdmissions_2,totalAdmissions_3,totalAdmissions_4,totalAdmissions_5,totalAdmissions_6,totalAdmissions_7,totalAdmissions_8,totalAdmissions_9,totalAdmissions_10,totalAdmissions_11,totalAdmissions_12,totalAdmissions_13,totalAdmissions_14,totalAdmissions_15,totalAdmissions_16,totalDeaths_1,totalDeaths_2,totalDeaths_3,totalDeaths_4,totalDeaths_5,totalDeaths_6,totalDeaths_7,totalDeaths_8,totalDeaths_9,totalDeaths_10,totalDeaths_11,totalDeaths_12,totalDeaths_13,totalDeaths_14,totalDeaths_15,totalDeaths_16,peakOcc
9,64,408299.35308893,439598.093879388,470796.846918096,530575.481433696,513825.567138994,572936.064934063,601023.338847355,486470.209382047,444700.17368111,408685.132226568,403037.987952626,354708.856713185,270491.010442113,191254.5235869,135413.57865105,155224.211635313,309883.834950454,315390.403624576,331803.720506869,331935.55232157,328134.583317182,369365.856283417,394443.539138769,349190.933161634,323140.14621811,309174.578727657,314767.050998053,291286.221490629,237988.780942884,176075.756316428,127923.416168416,150007.346280145,2447.32879025034,373.691954255381,306.590289773037,498.108104490482,664.132073692672,793.187567090446,886.446459463547,835.515365227593,814.592360113844,927.327053143581,1105.57964125644,1370.00489846693,1606.00045725501,1837.4876393412,2155.21552333938,8759.61540086956,0.819639820710734,0.777737379605307,0.613445777834785,0.911226129352969,1.65446035324187,3.80451707813664,8.1691089262533,13.5065299128726,23.7027603008654,42.6364850948407,79.8578803071134,138.062493491055,213.56835748164,264.728538615472,339.732827578892,2053.27903854335,882.482736197893
9,65,410386.412291315,449564.604902279,487977.608663628,561554.194717713,538703.576470892,590988.292064356,615107.641690801,433380.859145195,398240.293931413,362366.665957552,354249.403579004,305599.277903897,230821.645880433,154611.417861519,104962.292302208,122866.412709016,308544.811520537,316431.760075209,334043.468804474,333389.323415356,328520.033533272,369085.263071514,394020.486815965,327250.017843655,306139.784088964,288402.251217851,290169.887589935,260821.459740057,207445.386857849,144433.031602037,100210.779946371,119302.472444155,3078.64517615276,477.217746700725,402.199268741279,676.661867228562,903.375597950634,1066.164170204,1185.93729882514,1008.31940993946,994.922788318411,1118.87857877481,1321.02102474624,1588.9846359237,1814.08843677961,1950.05346930228,2186.92423820038,9035.17735713142,0.99576457236107,0.958826892807643,0.776993436484009,1.19613382527038,2.17439168557464,4.93965554538358,10.5559400247196,15.7301426914024,27.9328938735315,49.641881067127,92.0328538017404,154.542864337096,233.372251140742,273.761836980321,338.24233977229,2114.15544326321,704.462181475462
9,66,317985.920932721,356883.710823098,392098.573679237,473559.795491229,458750.694630722,514121.994284168,538149.119210873,444927.324573398,408355.785907176,373169.95932151,368035.047633329,317748.361872865,230203.463861808,158584.739405214,110605.98922118,122330.077881803,262867.340801415,283763.286439303,306047.896651566,328724.776024625,321478.85541614,362102.636858853,385392.850422749,338179.445518722,313564.078884903,296762.354441785,300767.460664832,271411.853945666,208630.954245151,148851.243138435,105852.805274669,119157.73317218,2743.69769792446,441.204517450627,370.832752436296,652.563174728477,870.829286005883,1044.45014887629,1164.08025362739,1097.78094286819,1075.19594281152,1213.94807201828,1445.59989854306,1749.62875254803,1935.22771589351,2143.45754885763,2467.03538797364,9642.79289902139,0.861376299613069,0.860322454932547,0.695138454731328,1.11776257797069,2.03203144878302,4.69406472894374,10.0547018752085,16.6358798634068,29.339781784466,52.369594519203,98.1243050246754,165.887490538617,242.659358376121,296.720782422163,376.241080800425,2209.16476554058,920.501770143677
9,67,312693.932970512,334587.954980107,347925.097029695,380246.672946738,368348.314555308,416552.903721098,441125.04882969,372456.394702034,341860.943221678,314950.462015764,314353.938727331,277154.916266186,208635.886112922,147282.226280972,103315.277527129,113873.889449579,278380.56482563,293402.650518946,306424.784499312,322966.798053964,316983.200891565,358205.221863985,381427.496487343,331253.737498327,306199.152991728,287583.013265939,291129.132860416,261359.681210329,201168.634291228,143909.815438206,101735.409519238,112879.357244899,3020.79759831158,469.431327232783,349.84986366046,498.793629209385,657.160523754355,816.739595204641,927.51547688454,905.041233188196,876.345796439496,983.123439798062,1180.69315907579,1460.56188147674,1693.95107156416,1927.71318938903,2209.13726794036,8572.35785746727,1.06019328561076,1.02359194526059,0.733967888052154,0.957203038854852,1.71906338375654,4.11455777176714,8.97713958420405,15.3623581832876,26.7817895268076,47.4687171902087,89.6299216976116,154.569161982434,236.278830067762,291.247223426039,364.273184657566,2107.03955008948,668.46363239626
9,68,327571.338851885,363146.01828273,397027.790984395,470836.95877519,456015.802822887,513201.257974826,538881.203629434,459514.688326178,420518.681756759,385898.696504323,381545.876465736,333276.004876333,245778.697615969,172915.585328267,122233.788634326,135562.720417748,269596.406444377,287706.119391789,309836.807981149,329229.492489061,322275.600659657,363496.572942107,387423.054600878,346248.063939898,319700.75766618,304233.669400862,309261.268365466,282771.760375623,221986.050292179,161925.92004066,116794.686878067,131975.779704311,2943.23294920954,460.183106961034,386.720947005266,673.404696323776,892.593362143488,1074.25755744767,1201.00831161684,1161.28369479709,1132.37732849224,1285.24597108079,1534.92274035045,1886.3247203545,2135.77364089181,2420.37757857917,2827.09680932547,11087.0546512309,0.773871009578808,0.75163726241609,0.607323633406767,0.966541001758206,1.74457733238786,4.04319692059163,8.68488207590065,14.7269116700968,25.8351280083181,46.2912082615189,86.5750954342292,148.167610537007,220.433697653521,262.876961428519,333.163951705981,1920.21676737375,1072.98783945701
9,69,398213.136764157,434605.574806185,470503.122929805,540856.868049322,518185.915725553,569707.211295252,593559.897029865,425996.589903597,391214.459877352,355900.809718621,348321.90496246,300543.682951247,226172.767469203,151956.899918505,103393.427584998,120217.892178071,304453.132314249,313335.849570569,331475.169799732,332934.148332914,327852.832944059,368235.855197434,392935.403220321,326875.187605658,305031.175239761,287010.129459957,288813.833128651,259200.336966731,204917.227230459,142747.661439695,99109.4208814975,117071.079080447,2891.51241421485,443.239634524913,370.240446372185,619.522159816743,822.866048905104,974.613571162784,1085.33577878164,935.940366755305,921.040753818027,1034.00601202464,1221.94794386178,1471.6514638186,1678.34345317592,1810.64959545008,2032.50317245717,8335.98626044719,1.30300874512505,1.24101785491223,0.996585088252494,1.52481343438998,2.75751964291776,6.28740593141833,13.4507534293245,20.3206120360989,35.9625901034799,63.7360694041454,117.919558404012,197.934977668848,297.593941022027,342.317636104298,419.607504890169,2563.68427663832,706.321850522962
9,70,326039.07545594,354993.178992717,378843.93728737,429619.358673327,412506.91111677,461141.220746477,484753.640078739,389140.809249054,357870.184931843,327636.296266319,324547.656692879,282886.607846471,210911.465225968,145634.100927494,101024.326181315,113125.12604778,278261.898051697,294519.282328868,312893.57255973,328676.504479432,321477.355276046,361844.675455579,385208.053231712,328407.051284007,305025.768571993,286320.090028092,289058.995659828,258698.46669813,199356.641014473,140519.660274727,98614.8208757526,111518.260134618,2925.35110309839,453.443184091985,361.723597458614,573.807650574241,754.642797440581,915.593416395734,1029.82441660061,965.087071459597,944.656196779998,1061.78684319367,1267.27679598243,1545.77152262723,1756.79724435615,1948.18415147286,2219.28583224074,8748.826176626,1.46169160872236,1.4080584532431,1.08013795201743,1.56546123064039,2.80515287833359,6.55617418598922,14.168898609629,23.2704823238286,40.9715934397861,72.6801520411379,135.800869508758,230.601395306311,344.664997262573,402.804760799819,498.472353481435,2921.17924306262,622.004109936945
9,71,347335.054589963,384175.098594643,415983.365272563,486402.614870008,471284.674893263,526916.316774169,552101.282599798,451375.338681161,414043.233315868,379269.636083063,374249.076793456,325538.26417483,240645.691634956,167193.569215919,117076.252009681,130937.596425007,281475.124233617,298034.550353444,317115.140836515,330874.772497458,324728.756970389,365573.942148537,389549.839640048,341293.883648584,316767.951498934,300732.274603351,305188.15561302,277432.213148752,217530.333711663,156691.712944013,111963.364974681,127495.400810379,2861.14817363883,457.122756548742,376.230426783694,630.606616049811,844.136891934312,1011.69844406897,1129.411589832,1062.43077893527,1040.10046322363,1177.95853735697,1403.47050816954,1712.08294092879,1933.63615421574,2160.41524434216,2496.27855103031,9864.01042737658,0.605019761358035,0.600683840414532,0.475211211938756,0.727765723784156,1.3271383334482,3.06369577138835,6.57305537525067,10.847667165126,19.1215334084046,34.2298880566321,64.1375264294374,109.223568772365,163.007037660356,199.409631359713,253.186193635688,1502.39455437838,792.183500314372
9,72,308171.127977326,339593.257470382,362635.569179896,418790.478032659,406301.883043034,458561.751373868,483223.982011318,413050.476424319,378586.625756051,347891.383994579,345350.955519864,302190.261272119,222995.941243916,156776.93844505,110302.808147455,121186.341741148,265478.641127165,285097.935689459,302815.439735884,325351.891138299,318641.847645285,359755.095465281,383015.201532826,338915.026317292,313291.189820543,296184.187247594,300442.839964946,271437.654689647,208817.40925198,150344.874406504,107202.954496698,119207.876516836,2611.26253033638,418.121421008232,331.966853306604,529.232127839459,704.546084348282,860.550078366963,968.298493438683,941.90455672913,916.31031804117,1035.12993499778,1238.76906573331,1521.98271450029,1724.76480509709,1950.20647767082,2254.7480978767,8737.83317146047,0.715036923381002,0.71140548613061,0.543136673887526,0.791361241013453,1.43563167714139,3.37756496110153,7.30306406313328,12.4627386269501,21.8276093112409,38.9583956097507,73.2539228568509,125.492535353338,187.389095642268,228.628555205912,288.736924942357,1666.7263199156,705.251093090901
9,73,378472.990230168,411321.219205761,440368.78126333,501639.661238345,482888.77305726,534857.668495093,559389.144350486,428270.959568362,393422.048607101,359671.142369439,353958.996269387,307811.731645859,231639.510758859,158944.100590314,109931.38310489,125716.583388074,299401.202902707,310044.516634716,327043.906826984,332332.209949944,326913.062526572,367401.127921114,391845.839396571,333858.972536864,311142.968117045,293995.315366738,297139.219083132,268462.964443091,212068.071916978,150341.352009773,105889.708719825,122896.121029753,2758.56977524237,428.656067836958,347.719212398363,559.483019466765,746.394964190926,892.44833213759,997.584832369638,904.335120020666,887.707769007049,1000.90452315131,1189.06131252413,1446.40947528412,1655.34590752437,1826.09439623538,2080.51738004941,8388.01070501738,0.871708888639152,0.841908018833982,0.656611547155887,0.965666968240258,1.7549543819353,4.04126577699996,8.68119803051927,13.7998157177114,24.385995691237,43.4539778939085,81.1828923145859,137.838393845187,208.541513175906,252.137951488167,315.839788703213,1914.78052390002,777.587524435188
9,74,433394.85315347,469731.212161009,505844.480154735,573856.248106491,552756.172411534,607980.514338693,633926.469226962,456493.983537297,418736.907036165,381944.806605516,373768.806259753,324344.574209806,247051.695377041,167470.600740024,114690.467418154,134525.352887378,317418.873537633,320772.139020749,336422.197837342,332547.28665945,329066.724718319,369932.929285173,395151.349860208,334865.459829623,312674.891851492,296199.122358912,299123.630970785,271597.609653562,219196.256578609,155175.703265284,108906.46028418,130205.938742524,2467.691692614,380.497662248005,316.643178365187,519.797536617154,697.447041333305,825.063225327582,918.965466045976,799.496376580037,786.733779011202,887.876236723788,1050.05237170245,1273.07904454211,1470.09039454211,1603.37162929012,1815.429999709,7522.84837105188,0.930095985442227,0.890945439547262,0.712853040578897,1.07043773984532,1.95551524176225,4.45219161282068,9.52536863581666,14.520045052917,25.6991504686302,45.7918495566376,84.7840119233305,143.262110553556,218.040989754142,252.563217809928,311.733961790878,1917.3962944782,780.006212991806
9,75,319088.950504479,347773.078161641,367581.445295865,411111.864801714,391708.674363429,433991.301605899,454841.94660657,319325.299662216,293985.521629244,264988.691404631,259886.550331065,221792.593863769,164951.875268002,108352.86503136,72086.2085869513,82696.4600668302,277595.445442698,295168.711170331,311840.949881241,327705.752877062,319585.432206429,358043.380044192,379931.168256856,287825.612217427,267602.230875411,245156.456470125,243531.030631586,210963.178015561,159607.985354846,106164.372378614,71131.6100275054,82027.7572981143,3003.23185275152,468.754854144351,362.597841186812,546.751694910706,714.38830590168,871.302018940302,982.322878582338,830.280461276156,813.311453035423,891.693565747985,1051.5270075775,1246.69465056459,1402.09709329951,1472.75535719747,1596.62447126292,6411.86573580383,0.958281409565489,0.929458577539034,0.69168339739995,0.953602897137592,1.69840308823882,3.99004520193613,8.64322761572946,12.7918295620406,22.544753452168,39.0500296771962,72.3892162959951,119.836481317287,178.26496768997,206.363788724808,246.487771037593,1496.45232776396,556.070885306865
9,76,357388.873071082,386377.160171699,412027.258910394,466559.335688208,453129.648032532,510206.947095363,537349.980901055,458635.820162277,418711.177186839,385633.313479401,381939.025105976,336891.086547983,254282.485870474,181559.85177273,129257.059525799,144987.848401011,290407.265291512,302288.050464301,319527.304576756,329483.934219501,324622.751827757,366092.584038558,390465.361627568,349041.963058059,321478.449634574,306851.468831814,312421.1372253,287679.674515918,230301.213363803,170332.249819092,123712.643259869,141330.508563134,3058.12909791767,471.900449786791,378.460418027346,605.238874815608,803.995172995246,972.47435531734,1090.98070740138,1059.08454348264,1025.88539240939,1165.62951672866,1394.04155497655,1734.40535694823,2024.73727358323,2341.17898398005,2753.10252359896,10950.6473681893,1.0794937601212,1.0350621615738,0.798122540399475,1.16641935665167,2.110842406564,4.91763021715822,10.6022547844896,18.0652299664783,31.5125672512472,56.6077239297899,106.605068968443,185.217270335393,285.646545593043,363.669571021053,469.598697361306,2789.43309536151,1064.08033598534
9,77,369421.922760945,398604.896969708,424414.285928753,476109.077297085,457856.092802691,509458.020558426,534366.864709055,420103.938869145,385668.503323594,353412.95232682,349065.50705919,305521.850421219,231487.350512841,160554.198223834,111784.989250248,127286.198108107,298450.746277977,308762.752586493,325583.793847756,331224.931027119,326019.17900333,366812.59370736,391174.715960914,335726.589127745,312170.455376431,295053.035829214,298565.896225516,270432.620970802,214028.328494545,152762.990887704,108093.199141155,124747.093478427,2976.03254292538,457.407914584324,366.793810957003,579.324124024575,765.367030069047,921.062808299399,1032.89364444901,959.466508900796,939.50987112602,1060.80941123118,1264.1929838518,1550.38031204751,1792.6474016723,1999.99930759526,2293.62165404583,9206.83374080483,1.15131557329642,1.09991176123438,0.847972881705203,1.22361992843257,2.20167601961803,5.102820365409,10.9949284985159,17.8991675047171,31.5229236953727,56.1661473217762,104.723292054772,178.767544518453,271.744658359312,317.882388377542,394.926300862395,2336.34657114176,756.966562047902
